,날짜,종가,전일비,시가,고가,저가,거래량
1473,2017.10.11,27400.0,350.0,27100.0,27500.0,26700.0,63202.0
1474,2017.10.10,27050.0,150.0,27200.0,27550.0,26600.0,56362.0
1475,2017.09.29,27200.0,50.0,27000.0,27750.0,26800.0,95080.0
1476,2017.09.28,27250.0,2000.0,25400.0,27400.0,25400.0,183348.0
1477,2017.09.27,25250.0,150.0,25500.0,25500.0,25150.0,37715.0
1478,2017.09.26,25100.0,250.0,24550.0,25650.0,24550.0,56883.0
1479,2017.09.25,24850.0,250.0,24900.0,25250.0,24750.0,76225.0
1480,2017.09.22,25100.0,600.0,25650.0,25650.0,25000.0,98585.0
1481,2017.09.21,25700.0,400.0,26100.0,26150.0,25650.0,67450.0
1482,2017.09.20,26100.0,300.0,26600.0,26600.0,26100.0,55665.0
1483,2017.09.19,26400.0,250.0,26700.0,27200.0,26350.0,75833.0
1484,2017.09.18,26650.0,50.0,26450.0,26700.0,26400.0,52534.0
1485,2017.09.15,26600.0,100.0,26500.0,26700.0,26250.0,66299.0
1486,2017.09.14,26500.0,100.0,26200.0,26700.0,26200.0,49522.0
1487,2017.09.13,26400.0,500.0,27000.0,27150.0,26250.0,75670.0
1488,2017.09.12,26900.0,700.0,26100.0,27100.0,26100.0,86977.0
1489,2017.09.11,26200.0,150.0,26250.0,26400.0,26000.0,73648.0
1490,2017.09.08,26350.0,650.0,27000.0,27050.0,26300.0,92932.0
1491,2017.09.07,27000.0,50.0,26950.0,27100.0,26850.0,38090.0
1492,2017.09.06,26950.0,100.0,26850.0,27100.0,26750.0,45059.0
1493,2017.09.05,26850.0,100.0,26950.0,27150.0,26500.0,51988.0
1494,2017.09.04,26950.0,550.0,27000.0,27200.0,26650.0,74052.0
1495,2017.09.01,27500.0,0.0,27500.0,27600.0,27300.0,40276.0
1496,2017.08.31,27500.0,0.0,27500.0,27700.0,27350.0,66160.0
1497,2017.08.30,27500.0,200.0,27700.0,27900.0,27500.0,48025.0
1498,2017.08.29,27700.0,100.0,27700.0,27800.0,27500.0,39130.0
1499,2017.08.28,27800.0,50.0,27850.0,28000.0,27700.0,56900.0
1500,2017.08.25,27850.0,200.0,27900.0,28250.0,27700.0,52668.0
1501,2017.08.24,27650.0,250.0,27350.0,28200.0,27350.0,64294.0
1502,2017.08.23,27400.0,50.0,27700.0,27700.0,27350.0,37215.0
1503,2017.08.22,27450.0,150.0,27500.0,27750.0,27400.0,38489.0
1504,2017.08.21,27600.0,200.0,27800.0,27800.0,27500.0,51162.0
1505,2017.08.18,27800.0,400.0,28100.0,28100.0,27500.0,55687.0
1506,2017.08.17,28200.0,650.0,27600.0,28200.0,27400.0,44095.0
1507,2017.08.16,27550.0,50.0,27650.0,27900.0,27350.0,60082.0
1508,2017.08.14,27600.0,300.0,27650.0,28200.0,27450.0,55774.0
1509,2017.08.11,27900.0,0.0,27500.0,28500.0,27500.0,57415.0
1510,2017.08.10,27900.0,150.0,28050.0,28350.0,27850.0,52451.0
1511,2017.08.09,28050.0,650.0,28700.0,28700.0,28050.0,68070.0
1512,2017.08.08,28700.0,150.0,28600.0,28900.0,28450.0,29475.0
1513,2017.08.07,28550.0,100.0,28800.0,29050.0,28500.0,49727.0
1514,2017.08.04,28450.0,100.0,28550.0,29050.0,28400.0,74924.0
1515,2017.08.03,28550.0,900.0,29450.0,29500.0,28450.0,116177.0
1516,2017.08.02,29450.0,300.0,29950.0,30000.0,29350.0,57250.0
1517,2017.08.01,29750.0,250.0,29450.0,29850.0,29400.0,82133.0
1518,2017.07.31,29500.0,1200.0,30100.0,30300.0,29350.0,165331.0
1519,2017.07.28,30700.0,800.0,31550.0,31650.0,30700.0,92069.0
1520,2017.07.27,31500.0,850.0,30650.0,31600.0,30600.0,147850.0
1521,2017.07.26,30650.0,250.0,30450.0,30700.0,30350.0,44413.0
1522,2017.07.25,30400.0,300.0,30800.0,30800.0,30350.0,36846.0
1523,2017.07.24,30700.0,400.0,30300.0,30700.0,30100.0,39321.0
1524,2017.07.21,30300.0,350.0,30500.0,30850.0,30100.0,55296.0
1525,2017.07.20,30650.0,150.0,31000.0,31050.0,30600.0,59106.0
1526,2017.07.19,30800.0,500.0,30100.0,30900.0,30100.0,76237.0
1527,2017.07.18,30300.0,300.0,30050.0,30550.0,30000.0,60325.0
1528,2017.07.17,30000.0,450.0,29550.0,30200.0,29500.0,70658.0
1529,2017.07.14,29550.0,600.0,30100.0,30350.0,29250.0,98108.0
1530,2017.07.13,30150.0,0.0,30050.0,30500.0,30000.0,56286.0
1531,2017.07.12,30150.0,350.0,30750.0,30800.0,30100.0,56535.0
1532,2017.07.11,30500.0,250.0,30300.0,31100.0,30250.0,63235.0
1533,2017.07.10,30750.0,850.0,31600.0,31700.0,30600.0,63428.0
1534,2017.07.07,31600.0,400.0,31150.0,31600.0,30750.0,47006.0
1535,2017.07.06,31200.0,150.0,31400.0,31500.0,30700.0,48102.0
1536,2017.07.05,31050.0,450.0,31400.0,31850.0,31000.0,59465.0
1537,2017.07.04,31500.0,400.0,32300.0,32300.0,31100.0,59231.0
1538,2017.07.03,31900.0,400.0,32250.0,32450.0,31600.0,107846.0
1539,2017.06.30,31500.0,400.0,30950.0,31650.0,30950.0,43501.0
1540,2017.06.29,31100.0,100.0,30950.0,31600.0,30850.0,52191.0
1541,2017.06.28,31000.0,650.0,31500.0,31550.0,31000.0,61828.0
1542,2017.06.27,31650.0,50.0,32000.0,32000.0,31600.0,51333.0
1543,2017.06.26,31700.0,50.0,32400.0,32400.0,31600.0,91749.0
1544,2017.06.23,31750.0,950.0,30550.0,31900.0,30550.0,98579.0
1545,2017.06.22,30800.0,150.0,31200.0,31250.0,30800.0,65144.0
1546,2017.06.21,30950.0,50.0,30700.0,31000.0,30600.0,67662.0
1547,2017.06.20,31000.0,650.0,31500.0,31650.0,30800.0,129096.0
1548,2017.06.19,31650.0,300.0,32150.0,32150.0,31600.0,66808.0
1549,2017.06.16,31950.0,100.0,32000.0,32200.0,31750.0,70212.0
1550,2017.06.15,32050.0,250.0,32400.0,32650.0,32000.0,95156.0
1551,2017.06.14,32300.0,100.0,32300.0,32550.0,32050.0,79213.0
1552,2017.06.13,32200.0,350.0,32200.0,32550.0,31700.0,188492.0
1553,2017.06.12,32550.0,950.0,33300.0,33500.0,32200.0,171118.0
1554,2017.06.09,33500.0,350.0,33700.0,33750.0,33050.0,143263.0
1555,2017.06.08,33150.0,550.0,32300.0,33400.0,32300.0,150577.0
1556,2017.06.07,32600.0,850.0,33000.0,33100.0,32500.0,219408.0
1557,2017.06.05,33450.0,100.0,33750.0,33750.0,32900.0,102469.0
1558,2017.06.02,33350.0,350.0,32850.0,34050.0,32550.0,323183.0
1559,2017.06.01,33000.0,1600.0,34950.0,34950.0,32200.0,247102.0
1560,2017.05.31,34600.0,150.0,34700.0,34700.0,34000.0,97056.0
1561,2017.05.30,34450.0,200.0,34500.0,34750.0,34300.0,81783.0
1562,2017.05.29,34250.0,300.0,34550.0,34700.0,33850.0,96819.0
1563,2017.05.26,34550.0,450.0,34400.0,34900.0,34300.0,98356.0
1564,2017.05.25,34100.0,950.0,35100.0,35150.0,34000.0,213177.0
1565,2017.05.24,35050.0,100.0,34950.0,35350.0,34750.0,124061.0
1566,2017.05.23,34950.0,50.0,34900.0,35400.0,34500.0,145134.0
1567,2017.05.22,35000.0,850.0,35850.0,36050.0,34750.0,238375.0
1568,2017.05.19,35850.0,300.0,36450.0,36450.0,35700.0,153125.0
1569,2017.05.18,36150.0,500.0,35600.0,36150.0,35100.0,226376.0
1570,2017.05.17,35650.0,1100.0,34900.0,36000.0,34800.0,363657.0
1571,2017.05.16,34550.0,200.0,34700.0,35050.0,34250.0,238590.0
1572,2017.05.15,34350.0,850.0,33500.0,34800.0,33050.0,359915.0
1573,2017.05.12,33500.0,500.0,33950.0,33950.0,33000.0,253180.0
1574,2017.05.11,34000.0,1350.0,32750.0,34100.0,31800.0,375499.0
1575,2017.05.10,32650.0,350.0,33250.0,33300.0,32250.0,178104.0
1576,2017.05.08,33000.0,1250.0,32100.0,33050.0,32100.0,313502.0
1577,2017.05.04,31750.0,650.0,31150.0,31750.0,31050.0,140814.0
1578,2017.05.02,31100.0,900.0,30500.0,31150.0,30450.0,122228.0
1579,2017.04.28,30200.0,350.0,30500.0,30850.0,30100.0,91890.0
1580,2017.04.27,30550.0,200.0,30800.0,31050.0,30250.0,79029.0
1581,2017.04.26,30750.0,50.0,30750.0,31050.0,30500.0,93234.0
1582,2017.04.25,30700.0,450.0,30950.0,31000.0,30250.0,146715.0
1583,2017.04.24,31150.0,150.0,31300.0,31600.0,30750.0,201671.0
1584,2017.04.21,31000.0,300.0,31300.0,31300.0,30700.0,185698.0
1585,2017.04.20,30700.0,800.0,29700.0,30800.0,29700.0,255216.0
1586,2017.04.19,29900.0,0.0,30050.0,30100.0,29650.0,141325.0
1587,2017.04.18,29900.0,1200.0,29350.0,29900.0,29100.0,221696.0
1588,2017.04.17,28700.0,850.0,28250.0,28850.0,28250.0,129732.0
1589,2017.04.14,27850.0,200.0,27850.0,28050.0,27750.0,46670.0
1590,2017.04.13,28050.0,100.0,28250.0,28550.0,27950.0,66634.0
1591,2017.04.12,27950.0,150.0,27750.0,27950.0,27550.0,54024.0
1592,2017.04.11,27800.0,100.0,27800.0,28450.0,27600.0,83369.0
1593,2017.04.10,27900.0,1100.0,28800.0,28950.0,27850.0,133905.0
1594,2017.04.07,29000.0,100.0,29100.0,29400.0,29000.0,45199.0
1595,2017.04.06,29100.0,200.0,29450.0,29450.0,28950.0,46276.0
1596,2017.04.05,29300.0,0.0,29450.0,29550.0,29000.0,77400.0
1597,2017.04.04,29300.0,200.0,29700.0,29700.0,29150.0,70128.0
1598,2017.04.03,29500.0,300.0,29200.0,29650.0,29100.0,96758.0
1599,2017.03.31,29200.0,550.0,28700.0,29250.0,28600.0,86257.0
1600,2017.03.30,28650.0,100.0,28550.0,29000.0,28500.0,52062.0
1601,2017.03.29,28750.0,100.0,29100.0,29100.0,28500.0,55488.0
1602,2017.03.28,28850.0,150.0,29200.0,29350.0,28800.0,62572.0
1603,2017.03.27,29000.0,50.0,28850.0,29200.0,28800.0,74505.0
1604,2017.03.24,28950.0,100.0,28700.0,29150.0,28550.0,78218.0
1605,2017.03.23,28850.0,200.0,28600.0,29050.0,28550.0,79048.0
1606,2017.03.22,28650.0,300.0,28400.0,28900.0,28350.0,106574.0
1607,2017.03.21,28350.0,150.0,28600.0,29150.0,28300.0,159525.0
1608,2017.03.20,28500.0,500.0,30200.0,30700.0,28500.0,906374.0
1609,2017.03.17,29000.0,900.0,28100.0,29100.0,27650.0,516501.0
1610,2017.03.16,28100.0,1150.0,26950.0,28300.0,26950.0,216052.0
1611,2017.03.15,26950.0,0.0,27200.0,27250.0,26800.0,42343.0
1612,2017.03.14,26950.0,0.0,26950.0,27300.0,26900.0,54658.0
1613,2017.03.13,26950.0,50.0,27100.0,27450.0,26900.0,47232.0
1614,2017.03.10,27000.0,100.0,27100.0,27750.0,26700.0,106179.0
1615,2017.03.09,27100.0,1650.0,25450.0,27300.0,25450.0,241056.0
1616,2017.03.08,25450.0,250.0,25000.0,25500.0,25000.0,52652.0
1617,2017.03.07,25200.0,0.0,24850.0,25450.0,24850.0,85229.0
1618,2017.03.06,25200.0,250.0,25000.0,25400.0,24650.0,72707.0
1619,2017.03.03,25450.0,900.0,26350.0,26350.0,25300.0,163063.0
1620,2017.03.02,26350.0,650.0,26900.0,26900.0,26350.0,82194.0
1621,2017.02.28,27000.0,650.0,27600.0,27600.0,26950.0,85601.0
1622,2017.02.27,27650.0,450.0,28350.0,28350.0,27650.0,80461.0
1623,2017.02.24,28100.0,650.0,27400.0,28400.0,27150.0,142118.0
1624,2017.02.23,27450.0,400.0,27500.0,27550.0,26950.0,107186.0
1625,2017.02.22,27850.0,150.0,28300.0,28300.0,27800.0,48837.0
1626,2017.02.21,28000.0,350.0,27400.0,28100.0,27400.0,31410.0
1627,2017.02.20,27650.0,350.0,27950.0,28000.0,27550.0,40713.0
1628,2017.02.17,28000.0,300.0,28300.0,28500.0,28000.0,52963.0
1629,2017.02.16,28300.0,300.0,28400.0,28550.0,28000.0,87807.0
1630,2017.02.15,28000.0,250.0,27750.0,28400.0,27700.0,122915.0
1631,2017.02.14,27750.0,250.0,27500.0,27750.0,27350.0,50831.0
1632,2017.02.13,27500.0,500.0,27200.0,27750.0,27100.0,63490.0
1633,2017.02.10,27000.0,500.0,26750.0,27150.0,26450.0,48122.0
1634,2017.02.09,26500.0,50.0,26500.0,26800.0,26400.0,42994.0
1635,2017.02.08,26550.0,300.0,26850.0,27050.0,26400.0,43425.0
1636,2017.02.07,26850.0,100.0,26450.0,27000.0,26450.0,44406.0
1637,2017.02.06,26750.0,250.0,26700.0,27200.0,26500.0,56586.0
1638,2017.02.03,27000.0,100.0,27100.0,27600.0,26700.0,46969.0
1639,2017.02.02,27100.0,400.0,27800.0,27800.0,27100.0,53474.0
1640,2017.02.01,27500.0,1300.0,26150.0,27500.0,26150.0,73818.0
1641,2017.01.31,26200.0,50.0,26150.0,26500.0,26150.0,35651.0
1642,2017.01.26,26150.0,50.0,25800.0,26450.0,25800.0,60475.0
1643,2017.01.25,26100.0,450.0,26750.0,26750.0,25900.0,58058.0
1644,2017.01.24,26550.0,350.0,26800.0,27100.0,26550.0,37036.0
1645,2017.01.23,26900.0,450.0,27350.0,27350.0,26850.0,44933.0
1646,2017.01.20,27350.0,150.0,27300.0,27750.0,27300.0,40470.0
1647,2017.01.19,27500.0,450.0,27200.0,27600.0,27000.0,63410.0
1648,2017.01.18,27050.0,100.0,27300.0,27300.0,26900.0,25022.0
1649,2017.01.17,26950.0,100.0,26850.0,27400.0,26850.0,45853.0
1650,2017.01.16,26850.0,350.0,27200.0,27350.0,26800.0,48050.0
1651,2017.01.13,27200.0,0.0,27200.0,27700.0,27050.0,48551.0
1652,2017.01.12,27200.0,250.0,27500.0,27550.0,27150.0,49922.0
1653,2017.01.11,27450.0,0.0,27300.0,27650.0,27300.0,39180.0
1654,2017.01.10,27450.0,200.0,27500.0,27650.0,27350.0,51999.0
1655,2017.01.09,27650.0,750.0,28250.0,28400.0,27650.0,54962.0
1656,2017.01.06,28400.0,400.0,28900.0,28900.0,28250.0,73583.0
1657,2017.01.05,28800.0,1500.0,27500.0,29200.0,27450.0,197380.0
1658,2017.01.04,27300.0,200.0,27500.0,27700.0,27250.0,46616.0
1659,2017.01.03,27500.0,50.0,27450.0,27600.0,27150.0,46329.0
1660,2017.01.02,27450.0,900.0,27750.0,27900.0,27100.0,67305.0
1661,2016.12.29,28350.0,100.0,28050.0,28500.0,28050.0,31726.0
1662,2016.12.28,28250.0,150.0,28400.0,28500.0,28000.0,37615.0
1663,2016.12.27,28400.0,50.0,28100.0,28550.0,28050.0,38291.0
1664,2016.12.26,28350.0,50.0,28500.0,28750.0,28200.0,37934.0
1665,2016.12.23,28300.0,250.0,28000.0,28500.0,27950.0,41483.0
1666,2016.12.22,28050.0,550.0,28550.0,28600.0,27950.0,63096.0
1667,2016.12.21,28600.0,150.0,28450.0,28750.0,28300.0,38444.0
1668,2016.12.20,28450.0,100.0,28350.0,28700.0,28350.0,49331.0
1669,2016.12.19,28550.0,50.0,28400.0,28550.0,28100.0,35302.0
1670,2016.12.16,28600.0,50.0,28650.0,28750.0,28300.0,43290.0
1671,2016.12.15,28650.0,100.0,28500.0,28750.0,28250.0,49911.0
1672,2016.12.14,28550.0,50.0,28850.0,28850.0,28400.0,50906.0
1673,2016.12.13,28600.0,0.0,28650.0,29000.0,28400.0,100074.0
1674,2016.12.12,28600.0,300.0,29300.0,29350.0,28150.0,128133.0
1675,2016.12.09,28900.0,1000.0,27900.0,29000.0,27900.0,155011.0
1676,2016.12.08,27900.0,300.0,27600.0,28250.0,27600.0,89678.0
1677,2016.12.07,27600.0,650.0,27700.0,28100.0,27000.0,105259.0
1678,2016.12.06,26950.0,500.0,26500.0,27150.0,26500.0,52227.0
1679,2016.12.05,26450.0,750.0,26800.0,27050.0,26300.0,42806.0
1680,2016.12.02,27200.0,200.0,26850.0,27250.0,26750.0,47370.0
1681,2016.12.01,27000.0,50.0,27050.0,27300.0,26650.0,65710.0
1682,2016.11.30,27050.0,1050.0,28100.0,28100.0,26850.0,104696.0
1683,2016.11.29,28100.0,700.0,27300.0,28250.0,26750.0,138484.0
1684,2016.11.28,27400.0,1350.0,26050.0,27400.0,26050.0,107366.0
1685,2016.11.25,26050.0,650.0,25200.0,26150.0,25200.0,61897.0
1686,2016.11.24,25400.0,900.0,26100.0,26400.0,25350.0,145057.0
1687,2016.11.23,26300.0,100.0,26300.0,26500.0,26100.0,56133.0
1688,2016.11.22,26400.0,100.0,26400.0,26700.0,26050.0,94964.0
1689,2016.11.21,26300.0,1950.0,27350.0,27350.0,25800.0,322523.0
1690,2016.11.18,28250.0,700.0,28750.0,28750.0,28200.0,75583.0
1691,2016.11.17,28950.0,350.0,28600.0,29300.0,28550.0,114904.0
1692,2016.11.16,28600.0,50.0,28400.0,28600.0,28300.0,67888.0
1693,2016.11.15,28550.0,300.0,28600.0,28850.0,28400.0,63638.0
1694,2016.11.14,28850.0,900.0,28250.0,29450.0,28200.0,144023.0
1695,2016.11.11,27950.0,750.0,28500.0,29100.0,27800.0,140412.0
1696,2016.11.10,28700.0,1350.0,28450.0,29600.0,28350.0,250593.0
1697,2016.11.09,27350.0,500.0,27850.0,28450.0,26700.0,211929.0
1698,2016.11.08,27850.0,300.0,27600.0,27900.0,27450.0,75569.0
1699,2016.11.07,27550.0,200.0,27350.0,27800.0,27300.0,99271.0
1700,2016.11.04,27350.0,450.0,27550.0,27600.0,27200.0,144459.0
1701,2016.11.03,27800.0,200.0,27500.0,28200.0,27350.0,126848.0
1702,2016.11.02,28000.0,1000.0,28750.0,29050.0,27950.0,125581.0
1703,2016.11.01,29000.0,300.0,28700.0,29500.0,28700.0,52721.0
1704,2016.10.31,29300.0,200.0,29300.0,29850.0,29100.0,73434.0
1705,2016.10.28,29500.0,400.0,29950.0,30000.0,29200.0,74353.0
1706,2016.10.27,29900.0,650.0,29050.0,30000.0,29050.0,105793.0
1707,2016.10.26,29250.0,1000.0,29900.0,30050.0,28700.0,206813.0
1708,2016.10.25,30250.0,750.0,30750.0,31000.0,30000.0,125518.0
1709,2016.10.24,31000.0,0.0,30800.0,31100.0,30600.0,54124.0
1710,2016.10.21,31000.0,50.0,30950.0,31200.0,30950.0,36462.0
1711,2016.10.20,31050.0,150.0,31450.0,31450.0,31000.0,51077.0
1712,2016.10.19,31200.0,150.0,31100.0,31300.0,30950.0,51362.0
1713,2016.10.18,31050.0,200.0,31100.0,31450.0,31050.0,40194.0
1714,2016.10.17,31250.0,700.0,32000.0,32000.0,31000.0,111460.0
1715,2016.10.14,31950.0,250.0,32250.0,32400.0,31900.0,45459.0
1716,2016.10.13,32200.0,400.0,32750.0,32800.0,32200.0,62179.0
1717,2016.10.12,32600.0,0.0,32400.0,32700.0,32300.0,67847.0
1718,2016.10.11,32600.0,350.0,32250.0,32600.0,32200.0,67147.0
1719,2016.10.10,32250.0,150.0,32100.0,32600.0,32100.0,44564.0
1720,2016.10.07,32400.0,650.0,33200.0,33250.0,32400.0,75709.0
1721,2016.10.06,33050.0,600.0,32500.0,33150.0,32500.0,80593.0
1722,2016.10.05,32450.0,100.0,32600.0,32750.0,32250.0,45295.0
1723,2016.10.04,32550.0,400.0,32150.0,32750.0,32000.0,57876.0
1724,2016.09.30,32150.0,1000.0,32850.0,33150.0,32100.0,109699.0
1725,2016.09.29,33150.0,300.0,32750.0,33300.0,32750.0,60775.0
1726,2016.09.28,32850.0,0.0,32800.0,33150.0,32550.0,48140.0
1727,2016.09.27,32850.0,50.0,32600.0,32850.0,32300.0,65872.0
1728,2016.09.26,32900.0,250.0,33300.0,33350.0,32750.0,48211.0
1729,2016.09.23,33150.0,350.0,33550.0,33700.0,33100.0,78353.0
1730,2016.09.22,33500.0,350.0,33350.0,33700.0,33000.0,166219.0
1731,2016.09.21,33150.0,1000.0,32200.0,33200.0,32050.0,179004.0
1732,2016.09.20,32150.0,750.0,31400.0,32150.0,31150.0,91470.0
1733,2016.09.19,31400.0,0.0,31100.0,31400.0,30950.0,59698.0
1734,2016.09.13,31400.0,250.0,31200.0,31450.0,31100.0,64868.0
1735,2016.09.12,31150.0,650.0,31000.0,31700.0,31000.0,86322.0
1736,2016.09.09,31800.0,350.0,32100.0,32100.0,31600.0,69517.0
1737,2016.09.08,32150.0,0.0,32000.0,32700.0,31500.0,134974.0
1738,2016.09.07,32150.0,800.0,33000.0,33200.0,32100.0,136099.0
1739,2016.09.06,32950.0,0.0,33100.0,33400.0,32850.0,133169.0
1740,2016.09.05,32950.0,100.0,33200.0,33550.0,32350.0,182109.0
1741,2016.09.02,32850.0,50.0,32850.0,33300.0,32450.0,143230.0
1742,2016.09.01,32900.0,1150.0,31750.0,32950.0,31450.0,226204.0
1743,2016.08.31,31750.0,900.0,30800.0,31750.0,30350.0,213721.0
1744,2016.08.30,30850.0,900.0,31500.0,31750.0,30450.0,449561.0
1745,2016.08.29,31750.0,1000.0,33000.0,33400.0,31300.0,279080.0
1746,2016.08.26,32750.0,500.0,32050.0,32900.0,32050.0,91179.0
1747,2016.08.25,32250.0,250.0,32450.0,32700.0,32100.0,149101.0
1748,2016.08.24,32500.0,450.0,33000.0,33150.0,32300.0,183373.0
1749,2016.08.23,32950.0,250.0,33550.0,33700.0,32850.0,120367.0
1750,2016.08.22,33200.0,350.0,33750.0,33950.0,33150.0,102750.0
1751,2016.08.19,33550.0,250.0,34300.0,34450.0,33550.0,114471.0
1752,2016.08.18,33800.0,300.0,33300.0,34200.0,33250.0,149790.0
1753,2016.08.17,33500.0,350.0,33600.0,33850.0,32800.0,206719.0
1754,2016.08.16,33850.0,300.0,33900.0,34350.0,33800.0,164622.0
1755,2016.08.12,34150.0,50.0,34350.0,34750.0,33750.0,252864.0
1756,2016.08.11,34100.0,1300.0,35500.0,35500.0,33850.0,417632.0
1757,2016.08.10,35400.0,1400.0,34350.0,35500.0,34250.0,330780.0
1758,2016.08.09,34000.0,1300.0,33300.0,34150.0,33300.0,411166.0
1759,2016.08.08,32700.0,450.0,32250.0,32900.0,31800.0,691720.0
1760,2016.08.05,32250.0,1550.0,33400.0,33700.0,32000.0,567713.0
1761,2016.08.04,33800.0,50.0,33850.0,34550.0,33750.0,322072.0
1762,2016.08.03,33850.0,250.0,33800.0,34550.0,33750.0,354627.0
1763,2016.08.02,34100.0,2950.0,36100.0,36500.0,33750.0,799488.0
1764,2016.08.01,37050.0,1050.0,38400.0,38600.0,37000.0,161881.0
1765,2016.07.29,38100.0,400.0,38600.0,38750.0,38100.0,84819.0
1766,2016.07.28,38500.0,100.0,38700.0,38800.0,38300.0,58338.0
1767,2016.07.27,38400.0,450.0,38250.0,38450.0,37900.0,80502.0
1768,2016.07.26,37950.0,600.0,38550.0,38600.0,37800.0,105890.0
1769,2016.07.25,38550.0,50.0,38550.0,38850.0,38350.0,96302.0
1770,2016.07.22,38500.0,500.0,39000.0,39150.0,38200.0,162767.0
1771,2016.07.21,39000.0,250.0,39500.0,39650.0,38750.0,86717.0
1772,2016.07.20,39250.0,200.0,39050.0,39500.0,38650.0,56093.0
1773,2016.07.19,39050.0,100.0,38950.0,39500.0,38950.0,65033.0
1774,2016.07.18,38950.0,250.0,39300.0,39400.0,38550.0,75529.0
1775,2016.07.15,39200.0,250.0,39300.0,39750.0,39100.0,75246.0
1776,2016.07.14,38950.0,450.0,39750.0,39750.0,38700.0,81948.0
1777,2016.07.13,39400.0,250.0,39350.0,39900.0,39200.0,79229.0
1778,2016.07.12,39150.0,350.0,39100.0,39750.0,39100.0,84828.0
1779,2016.07.11,38800.0,450.0,39150.0,39200.0,38450.0,107690.0
1780,2016.07.08,39250.0,600.0,40100.0,40350.0,38500.0,108798.0
1781,2016.07.07,39850.0,300.0,40150.0,40550.0,39550.0,123009.0
1782,2016.07.06,40150.0,650.0,39250.0,40200.0,39050.0,81994.0
1783,2016.07.05,39500.0,250.0,40050.0,40050.0,39400.0,73527.0
1784,2016.07.04,39750.0,450.0,40200.0,40350.0,39600.0,67234.0
1785,2016.07.01,40200.0,50.0,40400.0,40400.0,40000.0,62452.0
1786,2016.06.30,40150.0,300.0,40200.0,40600.0,39650.0,84224.0
1787,2016.06.29,39850.0,600.0,39400.0,40150.0,39400.0,75055.0
1788,2016.06.28,39250.0,150.0,38700.0,39800.0,38500.0,109072.0
1789,2016.06.27,39100.0,950.0,37000.0,39700.0,37000.0,178280.0
1790,2016.06.24,38150.0,2600.0,40850.0,41150.0,38000.0,405759.0
1791,2016.06.23,40750.0,800.0,41300.0,41600.0,40250.0,133757.0
1792,2016.06.22,41550.0,150.0,41950.0,42200.0,41500.0,71551.0
1793,2016.06.21,41700.0,400.0,42250.0,42250.0,41250.0,83012.0
1794,2016.06.20,42100.0,350.0,41750.0,42100.0,41450.0,117190.0
1795,2016.06.17,41750.0,200.0,42000.0,42450.0,41350.0,99516.0
1796,2016.06.16,41950.0,400.0,41350.0,42550.0,41350.0,121922.0
1797,2016.06.15,41550.0,900.0,42050.0,42500.0,41100.0,123602.0
1798,2016.06.14,42450.0,400.0,41650.0,42550.0,41350.0,113224.0
1799,2016.06.13,42050.0,1350.0,43450.0,43450.0,41950.0,123667.0
1800,2016.06.10,43400.0,700.0,42900.0,43800.0,42250.0,116548.0
1801,2016.06.09,42700.0,450.0,43400.0,43650.0,42700.0,155726.0
1802,2016.06.08,43150.0,700.0,43900.0,43950.0,43000.0,160374.0
1803,2016.06.07,43850.0,650.0,44500.0,44550.0,43100.0,235566.0
1804,2016.06.03,44500.0,1100.0,45800.0,45800.0,44100.0,205333.0
1805,2016.06.02,45600.0,200.0,45900.0,46000.0,44800.0,170183.0
1806,2016.06.01,45800.0,200.0,45050.0,46150.0,44300.0,269551.0
1807,2016.05.31,45600.0,550.0,45400.0,45850.0,44900.0,221623.0
1808,2016.05.30,45050.0,1000.0,46600.0,46950.0,44750.0,473329.0
1809,2016.05.27,46050.0,400.0,46450.0,48000.0,43100.0,1287713.0
1810,2016.05.26,46450.0,250.0,46250.0,46950.0,46050.0,154829.0
1811,2016.05.25,46700.0,2050.0,44800.0,46950.0,44800.0,391814.0
1812,2016.05.24,44650.0,1200.0,45900.0,46250.0,44100.0,242725.0
1813,2016.05.23,45850.0,1350.0,44800.0,46100.0,44750.0,462920.0
1814,2016.05.20,44500.0,1500.0,43100.0,45150.0,43100.0,343062.0
1815,2016.05.19,43000.0,950.0,44000.0,44400.0,42750.0,178348.0
1816,2016.05.18,43950.0,700.0,44650.0,44650.0,43750.0,132133.0
1817,2016.05.17,44650.0,700.0,43900.0,44950.0,43000.0,264842.0
1818,2016.05.16,43950.0,750.0,44500.0,45000.0,43550.0,175686.0
1819,2016.05.13,44700.0,0.0,44650.0,45150.0,44400.0,289097.0
1820,2016.05.12,44700.0,1000.0,43800.0,44900.0,43450.0,507793.0
1821,2016.05.11,43700.0,2150.0,42000.0,44050.0,41100.0,641052.0
1822,2016.05.10,41550.0,1900.0,39550.0,41850.0,39550.0,216016.0
1823,2016.05.09,39650.0,800.0,40050.0,40400.0,39550.0,131143.0
1824,2016.05.04,40450.0,700.0,41100.0,41100.0,40050.0,163152.0
1825,2016.05.03,41150.0,950.0,40250.0,41250.0,40250.0,212177.0
1826,2016.05.02,40200.0,2600.0,42200.0,42450.0,40100.0,376785.0
1827,2016.04.29,42800.0,900.0,41400.0,42850.0,41400.0,133684.0
1828,2016.04.28,41900.0,850.0,43000.0,43000.0,41350.0,138027.0
1829,2016.04.27,42750.0,550.0,42350.0,42900.0,41950.0,115002.0
